post_datetime,views,likes,comments,shares,engagement_rate,sentiment_score,is_viral,platform_TikTok,platform_X,platform_YouTube Shorts,content_type_image,content_type_text,content_type_video,topic_Entertainment,topic_Lifestyle,topic_Politics,topic_Sports,topic_Technology,language_es,language_fr,language_hi,language_ur,region_India,region_Pakistan,region_UK,region_US,ai,funny,fyp,music,news,tech,trending,viral
2024-02-18,6835128,284797,24371,44037,0.0517,-0.5,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.5856151791021516,0.5783046488488348,0.0,0.0,0.0,0.0,0.5679952421675563,0.0
2024-03-06,10152340,461470,30148,29426,0.0513,-0.336,1,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.5797955486134646,0.0,0.0,0.5682937531355254,0.0,0.583848723519329,0.0,0.0
2024-02-17,92956,5468,4626,58830,0.7415,-0.552,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,0.0,0.500219006188578,0.0,0.4964938073999314,0.5030465096876657,0.0,0.0,0.500219006188578
2024-06-06,674521,29327,43899,7567,0.1198,0.547,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.4455977639077897,0.0,0.4422793369192176,0.4481165191350951,0.45438512191014657,0.0,0.4455977639077897
2024-06-24,8576442,408402,17392,27043,0.0528,0.296,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,0.7001692752207828,0.0,0.0,0.0,0.7139768806038496,0.0,0.0
2024-08-09,2989900,149495,18024,75427,0.0813,-0.906,1,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.5829501529468796,0.0,0.5693397206189804,0.5796735302777858
2024-06-02,3401673,309243,22913,61585,0.1157,-0.489,1,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.0,0.720242537222878,0.6937223418448848,0.0
2024-03-19,1352992,169124,35175,37664,0.1788,-0.174,0,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,0.0,0.4988060843780717,0.5122200273401125,0.0,0.0,0.0,0.4899138944411828,0.4988060843780717
2024-08-04,1611909,179101,9348,76174,0.1642,-0.86,0,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,0.0,0.7134373910665139,0.0,0.0,0.0,0.0,0.7007189800684767,0.0
2024-05-09,3565460,178273,3912,99112,0.0789,0.655,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,0.0,0.0,0.0,0.6974966320534551,0.0,0.7165880603764528,0.0,0.0
2024-02-09,3295025,193825,13704,91420,0.0907,0.42,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,0.0,0.4471692490786171,0.0,0.44383911902682205,0.4496968871747546,0.4559875973684259,0.4391975862996819,0.0
2024-01-28,3120936,111462,49914,28808,0.0609,0.937,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.0,0.5776875251484964,0.0,0.5733854077913481,0.5809529218617933,0.0,0.0,0.0
2024-09-14,1014050,59650,14541,3559,0.0767,0.673,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,0.0,0.7051111416580602,0.0,0.0,0.7090968043290471,0.0,0.0,0.0
2024-04-03,4302150,187050,36348,58220,0.0655,-0.241,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0.5078932736945281,0.5015529852674204,0.0,0.4978178521556333,0.0,0.0,0.49261182647227,0.0
2024-05-13,3515456,251104,39892,53219,0.0979,-0.37,1,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,0.0,0.4445981176918331,0.45655429460812885,0.0,0.0,0.4533657622892162,0.4366722903374447,0.4445981176918331
2024-02-01,3953191,359381,38089,81781,0.1212,0.463,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.49691944267056587,0.0,0.5105208014242552,0.49172281227673104,0.5006478350055787
2024-05-30,1002618,37134,40322,55469,0.1326,0.666,0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,0.0,0.49753900367341863,0.5109188721747966,0.4938337632270173,0.0,0.0,0.0,0.49753900367341863
2024-04-29,1031778,57321,1662,98301,0.1524,-0.785,0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.4500952455820742,0.0,0.0,0.44116640252238193,0.44698889628160693,0.4532417249902119,0.0,0.4444764791512816
2024-01-06,3715712,265408,27547,83974,0.1014,0.688,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0.0,0.5769183611499902,0.0,0.0,0.0,0.5882954114589927,0.5666336677468999,0.0
2024-08-02,456291,50699,6014,4553,0.1343,0.803,0,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,0.0,0.5031657456791411,0.0,0.49941860212181344,0.0,0.0,0.49419583628861324,0.5031657456791411
2024-03-08,478149,68307,6524,78271,0.3202,0.657,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.0,0.49593484454821213,0.5092715738424284,0.0,0.4987381316903065,0.0,0.0,0.49593484454821213
2024-05-22,2661488,332686,30101,40032,0.1514,-0.351,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.0,0.4441007903424875,0.4560435930821111,0.0,0.4466110838801298,0.4528586274546966,0.436183828816704,0.0
2024-10-15,395604,43956,33581,41939,0.302,0.714,0,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,0.0,0.44650730735970595,0.0,0.0,0.4490312038096779,0.4553126019061347,0.4385474449811188,0.44650730735970595
2024-06-16,12768574,491099,43466,93475,0.0492,-0.735,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,0.0,0.4458554348539018,0.45784542366869957,0.0,0.4483756465742487,0.0,0.43790719337232814,0.4458554348539018
2024-10-05,3229335,215289,14196,84727,0.0973,-0.091,1,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.7021488897511138,0.0,0.7120301514832628,0.0,0.0,0.0,0.0,0.0
2024-07-10,2606288,162893,13709,56636,0.0895,0.319,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,0.5022394613546832,0.49596975232447654,0.0,0.0,0.0,0.5057504651669165,0.0,0.49596975232447654
2024-11-02,3199092,246084,47221,80123,0.1167,-0.604,1,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,0.5006401521408737,0.49439040809588114,0.5076856042510101,0.0,0.49718496526286643,0.0,0.0,0.0
2024-02-27,707733,78637,16513,85167,0.2548,-0.386,0,False,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,0.0,0.0,0.0,0.0,0.5757248630933737,0.5837785507401021,0.0,0.5724888520415943
2024-07-08,8948791,308579,46811,77854,0.0484,-0.68,1,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.7007189800684767,0.7134373910665139
2024-11-16,4731408,163152,23804,94703,0.0595,0.594,1,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5015406134249801,0.4952796284666808,0.0,0.0,0.49807921197948424,0.5050467318032039,0.0,0.0
2024-03-27,12927519,478797,25597,28142,0.0412,0.61,1,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,0.0,0.0,0.5924487893326195,0.5726373228494147,0.0,0.0,0.5666488581989456,0.0
2024-08-26,2386848,99452,25938,77155,0.0849,-0.329,1,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,0.0,0.5755143057922381,0.590991093893893,0.0,0.0,0.0,0.5652546424104609,0.0
2024-05-04,1625955,108397,10343,38347,0.0966,0.66,0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,0.0,0.0,0.45852218919694476,0.4431892234678496,0.449038414324278,0.0,0.43855448714818435,0.44651447734573685
2024-10-20,1086723,40249,21169,27527,0.0818,-0.471,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.7046395310705114,0.0,0.0,0.0,0.0,0.7095654524092403,0.0,0.0
2024-03-27,7388688,461793,5700,39170,0.0686,-0.928,1,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,0.0,0.0,0.4572253424247754,0.4419357432057032,0.0,0.45403212357092887,0.4373141153963296,0.4452515922066624
2024-08-06,2350875,156725,38970,60411,0.1089,-0.16,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,0.5044466560249199,0.0,0.5115456766327235,0.4944396073661228,0.0,0.0,0.48926891032568126,0.0
2024-04-28,3723960,186198,8383,1882,0.0528,-0.977,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,0.45151731796493966,0.44588079908586986,0.0,0.0,0.0,0.4546737386499815,0.4379321054374616,0.44588079908586986
2024-09-15,1506909,79311,4591,25007,0.0723,-0.919,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.5759516011360816,0.0,0.5840569027308661,0.0,0.5719766494545139,0.0,0.0,0.0
2024-09-25,3278200,409775,32448,42317,0.1478,0.948,1,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,0.0,0.0,0.719026688264767,0.6949824613348178,0.0,0.0,0.0,0.0
2024-01-02,753407,39653,48606,4923,0.1237,-0.457,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,0.7178232164863061,0.0,0.0,0.0,0.0,0.0,0.6962254159920145,0.0
2024-02-06,3531000,294250,31427,12206,0.0957,-0.814,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.7141548858132769,0.0,0.0,0.6999877135129056,0.0,0.0,0.0,0.0
2024-04-07,8606640,409840,28207,65553,0.0585,-0.548,1,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,0.0,0.496832439704222,0.0,0.0,0.49964080053086846,0.5066301650711043,0.0,0.496832439704222
2024-04-24,3830880,191544,25100,38725,0.0667,-0.614,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.4470434176351831,0.44146274871505936,0.45333460897617267,0.0,0.44395813064030787,0.4501685626393556,0.0,0.0
2024-03-01,1518992,94937,26465,97455,0.1441,-0.425,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.4521848056928421,0.44653995422711357,0.0,0.443214510619435,0.0,0.4553458925822299,0.4385795098545313,0.0
2024-06-05,6053530,356090,22932,66631,0.0736,0.741,1,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,0.0,0.5762624467668755,0.0,0.0,0.5795197881802724,0.0,0.0,0.5762624467668755
2024-08-02,4386720,230880,23329,86211,0.0776,-0.211,1,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.6974966320534551,0.0,0.7165880603764528,0.0,0.0
2024-06-02,2007278,143377,24343,12749,0.0899,-0.583,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,0.45085997567796227,0.4452316627348846,0.4572048770076552,0.0,0.0,0.0,0.4372945412062012,0.4452316627348846
2024-04-20,547008,22792,23867,90397,0.2506,0.468,0,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,0.0,0.0,0.0,0.0,0.5018342056359958,0.5088542532346364,0.4901176283933166,0.4990135162065457
2024-11-09,130676,5026,25768,3970,0.266,-0.749,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,0.44878864417386793,0.44318618870881626,0.45510439589010315,0.0,0.4456913124322623,0.0,0.0,0.44318618870881626
2024-01-07,2214981,130293,39881,20324,0.086,-0.325,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.5759516011360816,0.0,0.5840569027308661,0.0,0.5719766494545139,0.0,0.0,0.0
2024-11-27,2611072,326384,41794,83830,0.1731,0.772,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.45152454806856407,0.0,0.4578788018501762,0.4425673509711166,0.0,0.0,0.4379391180023773,0.44588793893245665
2024-07-17,3354923,258071,30067,66468,0.1057,-0.54,1,False,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.0,0.4988060843780717,0.5122200273401125,0.0,0.0,0.0,0.4899138944411828,0.4988060843780717
2024-05-31,5062416,210934,13866,96838,0.0635,0.345,1,False,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,0.5773238265014456,0.0,0.0,0.0,0.5733394043548028,0.5813597223473679,0.0,0.0
2024-07-09,512224,64028,41112,83232,0.3678,-0.789,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,0.0,0.5762624467668755,0.0,0.0,0.5795197881802724,0.0,0.0,0.5762624467668755
2024-11-16,423960,28264,25496,59223,0.2665,-0.279,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,0.0,0.7051111416580602,0.0,0.0,0.7090968043290471,0.0,0.0,0.0
2024-06-10,453101,26653,44336,96034,0.3686,0.985,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,0.0,0.0,0.51244331516979,0.49530722890237616,0.5018442707820256,0.0,0.4901274585432868,0.0
2024-02-17,2528872,316109,46691,75911,0.1735,0.955,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,0.0,0.0,0.0,0.4987034114563734,0.5052852759961638,0.0,0.49348812486674926,0.502445188929853
2024-09-24,7825290,340230,10685,10069,0.0461,0.97,1,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,0.4494440857948993,0.44383344812082914,0.4557690614667686,0.4405281602312338,0.446342230498244,0.0,0.0,0.0
2024-05-17,6300744,262531,22342,20667,0.0485,-0.107,1,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,0.45060014042313656,0.44497507113486684,0.0,0.4416612814238366,0.0,0.4537501493980411,0.0,0.44497507113486684
2024-10-21,7258220,362911,24540,98065,0.0669,0.29,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,0.44994679004041443,0.4443298768551785,0.45627884021214593,0.441020891993463,0.0,0.0,0.0,0.4443298768551785
2024-12-08,11426072,408074,249,3179,0.036,0.647,1,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,0.7046395310705114,0.0,0.0,0.0,0.0,0.7095654524092403,0.0,0.0
2024-05-12,3131694,164826,26632,52551,0.0779,0.637,1,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,0.4521848056928421,0.44653995422711357,0.0,0.443214510619435,0.0,0.4553458925822299,0.4385795098545313,0.0
2024-04-12,6431070,428738,11989,89313,0.0824,0.984,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,0.505650884135734,0.4993385885908028,0.0,0.4956199463914265,0.0,0.0,0.0,0.4993385885908028
2024-06-08,10500,420,37427,94172,12.5732,0.531,0,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,0.5013352374952338,0.49507681634846346,0.5083904714627695,0.0,0.0,0.0,0.0,0.49507681634846346
2024-01-14,3321640,415205,30318,98072,0.1637,-0.794,1,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,0.0,0.0,0.0,0.0,0.5757248630933737,0.5837785507401021,0.0,0.5724888520415943
